date,game_size,match_id,match_mode,party_size,player_assists,player_dbno,player_dist_ride,player_dist_walk,player_dmg,player_kills,player_name,player_survive_time,team_id,team_placement
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,223.330627,100,1,DZT999,323.207,100069,57
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,4415.272,130,1,anjingwuyanaini,1647.371,100082,7
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,2730.49585,197,2,xuelisaijia,1527.247,100090,13
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,541.4875,100,1,nice_chaochao,442.215,100092,51
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,14.8124733,12,0,BaBaPan123,91.681,100099,85
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,1481.67468,1487.62146,71,0,JackTony_Ma,804.187,100005,39
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,0,0,0,diziwei,180.287,100009,72
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,244.283966,43,0,Oh-Pee,220.175,100022,65
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,2158.51147,1324.44177,4,0,xyjwcj,1338.514,100024,19
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,655.8544,151,1,GangShao96,495.279,100026,48
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,357.693451,100,1,Lancelot-SJ,426.581,100030,52
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,1,0,3682.555,5030.84,376,4,Lucas-Xx,1739.741,100031,5
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,86.98556,100,1,huangxiaotou,119.343,100040,80
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,89.1373444,60,0,zhengeryi,127.462,100041,78
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,3712.817,0,0,XiaoDaShen9,1350.566,100046,18
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,9936.815,2170.11426,433,4,GUTTYY,1568.135,100049,10
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,3454.586,2009.10168,248,2,Affaction-Tth,1613.874,100050,9
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,1146.871,677.2964,93,1,KING-JINS,1359.111,100053,17
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,20.2291718,0,0,samuraigintoki,69.991,100054,89
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,504.8415,0,0,Foever-Love-yxc,599.477,100057,44
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,136.711212,0,0,MaxLTC,264.225,100058,61
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,0,0,0,Yongggggg4,810.487,100073,89
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,1186.02039,5187.727,132,1,yehonglin123,1486.48,100075,15
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,1109.6189,20,0,4396hehe,1069.5,100077,30
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,1385.46765,2096.797,111,1,Charlemagne007,1741.61,100083,4
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,27.4349365,53,0,js_boss,103.811,100085,83
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,0,34.2359657,0,0,Love-Cola,134.447,100088,77
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,1,0,0,812.542236,221,1,L-11111,397.974,100093,53
2018/1/8 18:27,89,2U4GBNA0Ymkli-ww75cdN4BRIr-1X5sz41TEXSRZl7xKFaG3hx5vMl7_aUYsCNvx,tpp,1,0,0,5827.139,1342.41956,11,0,gyh716,1274.976,100095,22
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,42.3842125,0,0,KingRichardNixon,138.291,1,22
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,22.0979958,0,0,Gbuttersnaps77,199.089,1,22
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,3,0,72.75933,355,2,dankbob,220.513,1,22
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,1295.92151,1170.85034,144,1,Casanova33,996.438,2,6
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,2,3759.968,2952.022,139,2,ange88,1705.483,2,6
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,2,2999.38159,2818.94653,450,0,RYERYE95,1651.872,2,6
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,3480.74927,1326.54236,130,1,QinXiaoXue,1497.121,2,6
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,0,2206.76782,3280.253,112,1,nbnzaiw999,1533.746,3,9
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,2,2619.61133,2792.161,233,2,hua5656,1533.749,3,9
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,2807.45679,1705.53369,75,0,ertgfdg,1246.183,3,9
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,1976.12183,1693.328,93,0,Divers_ity,871.618,4,5
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,3331.44653,2545.96021,22,0,Ll3210,1482.279,4,5
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,2,0,2253.918,1141.78442,79,0,Mrrrri,901.873,4,5
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,3353.6394,2022.36316,23,0,Mmhumm,1710.89,4,5
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,5,3086.90649,5583.18457,610,6,Goon_Actual,1909.365,5,3
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,0,6690.948,2324.252,71,0,GrizzlyOdin,1728.528,5,3
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,7811.3457,2024.47192,150,1,Jaeger_Actual,1257.566,5,3
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,5013.26367,702.5153,2,0,Fam1ne85,777.253,5,3
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,1312.0188,132,1,ShitouM16-S,848.3,7,15
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,1222.3562,75,1,Michelle-21,797.436,7,15
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,1084.63879,0,0,gongweizi,663.002,7,15
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,3175.80933,2956.54346,0,0,alajiesa,1557.124,8,7
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,3053.38525,3081.63867,0,0,songwenqing,1585.903,8,7
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,2594.29419,1847.31323,3,0,zhengsongshui,1270.27,8,7
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,5594.24072,2979.74365,6,0,Z820464592,1253.205,8,7
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,0,1325.99146,2077.018,8,0,Paras58,1243.279,9,11
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,1466.04077,1620.54077,99,0,BF109G4,1263.539,9,11
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,1,295.931152,1869.5116,188,1,MewTheJew,1263.926,9,11
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,408.638916,263,2,Whynot6ix,265.318,10,21
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,113.787216,100,1,RoyalKamz,163.36,10,21
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,2,0,83.95027,200,2,SoleGlint,140.085,10,21
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,216.1059,20,0,Trevo13,303.054,11,12
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,2,0,296.913452,132,2,LunarCreature,406.928,11,12
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,176.848343,0,0,RageViru6,291.173,11,12
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,4,0,3532.47,446,5,SkullxInc,1235.388,11,12
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,15.6274166,0,0,wobugudan0,115.113,12,1
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,3,2,2124.164,4260.30859,201,2,TOP-boys,1949.319,12,1
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,4,2,3280.44458,3179.91528,465,8,ChinaF-Yu,1949.319,12,1
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,5,3571.92065,3406.942,808,6,YANGHUAN199999,1949.319,12,1
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,3,561.9445,4049.87256,490,4,MIfeng1,1554.896,13,8
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,564.9217,4610.47461,0,0,Dageaichaopiao,1547.98,13,8
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,0,2833.58569,3238.4873,32,0,Hualinglong,1554.898,13,8
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,124.012695,3577.99927,101,0,BzZYY,1317.134,13,8
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,1931.55676,1142.30286,0,0,Luckychance0,597.38,14,18
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,1447.58655,783.2366,0,0,OneWithLlama,1106.146,14,18
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,309.223938,116.084427,0,0,OneWithDuck,164.569,14,18
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,1318.40662,0,0,RED_WHITE_N_BLUE,489.719,14,18
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,1,0,2260.17383,188,2,Mr_taou_,971.546,15,14
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,2318.137,243,0,Happylee3,1036.49,15,14
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,2042.05652,115,1,Alger-L,1036.494,15,14
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,0,1038.86755,1547.03845,78,0,guanl28,792.701,15,14
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,794.1875,639.2233,27,0,Zhang6676,481.121,16,17
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,2,796.2103,876.524,350,0,Eric0039,528.682,16,17
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,1598.9436,43,0,DawnMN,690.709,16,17
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,1879.16333,95,1,LGXJ,820.542,16,17
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,4,3272.91724,2886.77,388,1,Panda179718178,1317.534,17,4
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,2692.28052,2745.13647,16,0,ccccjx666,1282.221,17,4
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,2071.813,4122.57666,0,0,Fatina-L,1729.382,17,4
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,2,2,973.4945,2796.903,293,1,afeng-666999,1864.134,25,2
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,0,665.307434,1434.13525,69,0,kyh62,851.549,25,2
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,3,977.6609,3050.21436,458,5,sjtwan,1949.156,25,2
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,1068.30823,186,1,MehmetCeyhan,723.545,27,18
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,973.9628,61,0,Kairrosy,453.718,27,18
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,109.751312,0,0,liu110820,132.527,18,23
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,83.81441,100,1,Don_tshoot,156.526,18,23
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,36.0562325,0,0,foreverlove2,118.95,18,23
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,187.646835,196,1,bong9999,188.831,18,23
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,2,0,327.633057,163,2,zhishuofeihua,445.502,23,19
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,367.9906,100,1,Xinxiang123,342.073,23,19
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,38.35993,0,0,Sir_0412,118.537,23,19
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,404.018463,91,0,Joyyr,329.671,23,19
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,129.1519,10,1,JingwenMA,190.804,24,20
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,264.951233,7,0,EKERT,328.037,24,20
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,2,0,84.15041,250,1,Sean841010,172.504,24,20
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,0,206.972244,184,2,SamuelLee52,301.474,24,20
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,3288.19653,572.2438,70,0,HERROMUDDAFUKKA,840.5,26,16
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,3352.7644,1201.9054,4,0,SuicidalFiend,838.198,26,16
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,3258.80273,986.766663,4,0,King_Solarz,840.503,26,16
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,89.07493,88,0,DIAODIAO922,157.549,19,25
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,21.0674763,0,0,weihao999,124.657,19,25
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,14.6349764,0,0,dabiaoge-chiji,136.565,19,25
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,4.10267162,0,0,zzhutao1998,114.754,19,25
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,2,1,3720.92334,3231.4668,238,1,ZHANG665544,1503.137,20,10
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,1,1,1621.163,3359.57666,69,1,liangg123,1503.14,20,10
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,2,1617.78174,3296.44873,178,2,rouqing666,1503.134,20,10
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,1,1779.95459,3451.25757,91,2,xiaofengge520,1501.147,20,10
2018/1/1 6:09,25,2U4GBNA0Ymm8X4PJxaRidSFjPi2WZv-T2FJECkZhqcvUwL7uQfk4MCCrZFqBQ-sk,tpp,4,0,0,0,0,0,0,olati666,177.696,21,25
2017/12/28 5:02,32,2U4GBNA0YmlXQwl_fnHd4rLonbzTyn7TIMxNnQnZqBiKMiTnfMEED9ZvQAkjsayE,tpp,2,0,0,0,1174.07971,178,0,KJJ666,525.614,5,18
2017/12/28 5:02,32,2U4GBNA0YmlXQwl_fnHd4rLonbzTyn7TIMxNnQnZqBiKMiTnfMEED9ZvQAkjsayE,tpp,2,0,1,0,1049.71094,100,1,AsLihaoan,522.946,5,18
2017/12/28 5:02,32,2U4GBNA0YmlXQwl_fnHd4rLonbzTyn7TIMxNnQnZqBiKMiTnfMEED9ZvQAkjsayE,tpp,2,0,0,0,192.200821,13,0,Moist_Pineone,295.237,8,24
